PhotonEnergy_meV,Total_manning_prefactor_0,Total_manning_prefactor_0_5,Total_manning_prefactor_1,Total_manning_prefactor_1_5,Total_manning_prefactor_2,Optical_manning_prefactor_0,Optical_manning_prefactor_0_5,Optical_manning_prefactor_1,Optical_manning_prefactor_1_5,Optical_manning_prefactor_2,Piezoelectric_manning_prefactor_0,Piezoelectric_manning_prefactor_0_5,Piezoelectric_manning_prefactor_1,Piezoelectric_manning_prefactor_1_5,Piezoelectric_manning_prefactor_2
49.25,4.35215588472396e-05,9.57171259218215e-05,0.000164316567728585,0.000314258065707232,0.00103742301648493,3.16092554258834e-05,5.89465979980499e-05,0.000130192259859248,0.000309231640274556,0.00103469394201847,1.19123034213562e-05,3.67705279237716e-05,3.41243078693378e-05,5.02642543267657e-06,2.72907446645366e-06
49.26,4.36419339372212e-05,9.58544521048018e-05,0.000164211537213344,0.000314814099493885,0.00104112822104308,3.16351328138444e-05,5.90107192273129e-05,0.000130411606121413,0.000309801807667509,0.00103840292532526,1.20068011233768e-05,3.68437328774889e-05,3.37999310919314e-05,5.0122918263762e-06,2.72529571781853e-06
49.27,4.37635843173984e-05,9.59973691768476e-05,0.000164111959693882,0.000315372528685172,0.00104485346066084,3.16610485844882e-05,5.90749492896719e-05,0.000130631641712051,0.0003103743053245,0.00104213193165822,1.21025357329102e-05,3.69224198871757e-05,3.34803179818312e-05,4.99822336067243e-06,2.72152900261872e-06
49.28,4.38865326281336e-05,9.6145810349162e-05,0.000164017800629994,0.000315933357930171,0.00104859887918506,3.16870027928117e-05,5.91392884233454e-05,0.000130852370506404,0.00031094913829631,0.0010458811049064,1.21995298353219e-05,3.70065219258166e-05,3.31654301235896e-05,4.98421963386016e-06,2.71777427866209e-06
49.29,4.40108020379526e-05,9.62999169902174e-05,0.000163928904664952,0.0003164965919598,0.00105236462175629,3.17129954939789e-05,5.92037368672308e-05,0.000131073796414505,0.000311526311712428,0.00104965059025233,1.22978065439737e-05,3.70961801229866e-05,3.28551082504469e-05,4.97028024737204e-06,2.71403150396254e-06
49.3,4.41364162585356e-05,9.645966256614e-05,0.000163845236099531,0.000317062235586611,0.00105615083482273,3.17390267433213e-05,5.92682948609063e-05,0.0001312959233816,0.000312105830780862,0.00105344053418599,1.23973895152143e-05,3.71913677052337e-05,3.2549312717931e-05,4.9564048057488e-06,2.71030063673883e-06
49.31,4.42633995602074e-05,9.66250137762637e-05,0.000163766663291703,0.000317630293704581,0.00105995766615435,3.17650965963383e-05,5.93329626446334e-05,0.000131518755388577,0.000312687700787971,0.00105725108451894,1.24983029638691e-05,3.72920511316303e-05,3.22479079031254e-05,4.94259291661007e-06,2.70658163541344e-06
49.32,4.43917767879458e-05,9.67960538698104e-05,0.000163693143751643,0.000318200771288931,0.00106378526485718,3.17912051086971e-05,5.93977404593594e-05,0.000131742296452403,0.000313271927098306,0.00106108239039857,1.26005716792486e-05,3.7398313410451e-05,3.19508472992391e-05,4.92884419062547e-06,2.70287445861145e-06
49.33,4.45215733779259e-05,9.69728650921388e-05,0.000163624599049445,0.000318773673395935,0.00106763378138782,3.18173523362334e-05,5.94626285467189e-05,0.000131966550626565,0.000313858515154449,0.00106493460232266,1.27042210416924e-05,3.75102365454199e-05,3.16580484228801e-05,4.91515824148596e-06,2.69917906515939e-06
49.34,4.46528153746203e-05,9.7155435681948e-05,0.000163560933760233,0.000319349005162749,0.00107150336756808,3.18435383349511e-05,5.9527627149037e-05,0.000132191522001518,0.000314447470476874,0.001068807872154,1.28092770396692e-05,3.76278085329111e-05,3.13694117587157e-05,4.90153468587554e-06,2.69549541408407e-06
49.35,4.47855294484759e-05,9.73438396010505e-05,0.00016350205815261,0.000319926771807249,0.00107539417659984,3.1869763161023e-05,5.95927365093309e-05,0.000132417214705139,0.000315038798663806,0.00107270235313523,1.29157662874529e-05,3.77511030917195e-05,3.10848434474711e-05,4.88797314344333e-06,2.69182346461154e-06
49.36,4.49197429141881e-05,9.75380433330092e-05,0.000163447924415669,0.00032050697862787,0.00107930636308009,3.18960268707908e-05,5.96579568713128e-05,0.000132643632903193,0.000315632505391094,0.00107661819990393,1.30237160433973e-05,3.78800864616964e-05,3.0804291512476e-05,4.87447323677586e-06,2.68816317616594e-06
49.37,4.50554837495953e-05,9.77381587227904e-05,0.000163398440080052,0.00032108963100346,0.00108324008301616,3.19223295207653e-05,5.97232884793916e-05,0.000132870780799798,0.00031622859641209,0.00108055556850779,1.313315422883e-05,3.80148702433988e-05,3.05276592802535e-05,4.86103459136967e-06,2.68451450836836e-06
49.38,4.51927806152188e-05,9.79442791756567e-05,0.000163353558383515,0.000321674734393141,0.00108719549384113,3.19486711676271e-05,5.97887315786757e-05,0.000133098662637902,0.000316827077557537,0.0010845146164201,1.32441094475917e-05,3.8155547596981e-05,3.02548957456129e-05,4.84765683560429e-06,2.68087742103581e-06
49.39,4.53316628744714e-05,9.81564302091201e-05,0.00016331321833655,0.000322262294336178,0.00109117275442949,3.19750518682262e-05,5.98542864149752e-05,0.000133327282699765,0.000317427954735463,0.00108849550255531,1.33566110062452e-05,3.8302143794145e-05,2.99859356367852e-05,4.8343396007154e-06,2.6772518741801e-06
49.4,4.54721606145642e-05,9.83746316849862e-05,0.000163277318124007,0.000322852316451853,0.00109517202511292,3.20014716795828e-05,5.9919953234804e-05,0.000133556645307452,0.000318031233931085,0.00109249838728491,1.34706889349814e-05,3.84546784501823e-05,2.97206728165545e-05,4.82108252076841e-06,2.67363782800673e-06
49.41,4.5614304668137e-05,9.85989875516676e-05,0.000163245801463738,0.000323444806439355,0.00109919346769633,3.20279306588871e-05,5.99857322853825e-05,0.000133786754823328,0.000318636921206723,0.00109652343245342,1.35863740092499e-05,3.86132552662851e-05,2.94590466404098e-05,4.80788523263222e-06,2.67003524291388e-06
49.42,4.57581266356448e-05,9.882954629567e-05,0.000163218598689031,0.00032403977007767,0.0011032372454741,3.20544288635e-05,6.005162381464e-05,0.000134017615650562,0.000319245022701716,0.0011005708013946,1.37036977721447e-05,3.87779224810299e-05,2.92009830384685e-05,4.7947473759533e-06,2.66644407949127e-06
49.43,4.59036589085298e-05,9.90663957252899e-05,0.000163195699240293,0.000324637213225483,0.00110730352324649,3.20809663509532e-05,6.01176280712167e-05,0.000134249232233645,0.000319855544632353,0.00110464065894797,1.38226925575766e-05,3.89487676540733e-05,2.89464670066481e-05,4.78166859313006e-06,2.66286429851914e-06
49.44,4.60509346932123e-05,9.93096541528011e-05,0.000163177011051591,0.000325237141821089,0.00111139246733634,3.21075431789492e-05,6.01837453044662e-05,0.000134481609058905,0.000320468493291801,0.00110873317147537,1.3943391514263e-05,3.91259088483349e-05,2.86954019926862e-05,4.76864852928751e-06,2.65929586096721e-06
49.45,4.61999880359341e-05,9.9559336629553e-05,0.000163162452617807,0.000325839561882308,0.00111550424560588,3.2134159405362e-05,6.02499757644582e-05,0.000134714750655037,0.000321083875050056,0.00111284850687789,1.40658286305721e-05,3.93093608650948e-05,2.84477019627704e-05,4.75568683225215e-06,2.65573872799361e-06
49.46,4.63508538484899e-05,9.98155311521057e-05,0.000163151967048739,0.000326444479506413,0.00111963902747384,3.21608150882369e-05,6.03163197019806e-05,0.00013494866159364,0.000321701696353886,0.00111698683461289,1.4190038760253e-05,3.94992114501251e-05,2.82033054550982e-05,4.74278315252717e-06,2.65219286094381e-06
49.47,4.65035679348826e-05,0.000100078399739037,0.000163145522326355,0.000327051900870059,0.00112379698393275,3.21875102857912e-05,6.03827773685419e-05,0.000135183346489765,0.000322321963726791,0.0011211483257114,1.43160576490914e-05,3.96956223704954e-05,2.79621758365903e-05,4.72993714326791e-06,2.64865822134967e-06
49.48,4.66581670189395e-05,0.000100347963235689,0.000163143095227886,0.000327661832229227,0.00112797828756648,3.22142450564143e-05,6.0449349016374e-05,0.00013541881000246,0.000322944683768969,0.00112533315279555,1.44439219625252e-05,3.98986142193155e-05,2.77242852254264e-05,4.71714846025755e-06,2.64513477092835e-06
49.49,4.68146887729291e-05,0.000100624381628098,0.000163144586823751,0.00032827427991917,0.00113218311256797,3.22410194586679e-05,6.05160348984339e-05,0.000135655056835338,0.000323569863157287,0.00112954149009639,1.45736693142612e-05,4.01083467296637e-05,2.74895299884131e-05,4.70441676188312e-06,2.64162247158129e-06
49.5,4.6973171847216e-05,0.000100907720136454,0.000163149944273977,0.00032888925035437,0.00113641163475725,3.22678335512863e-05,6.0582835268407e-05,0.000135892091737146,0.000324197508645258,0.00113377351347185,1.47053382959297e-05,4.03248848680469e-05,2.72578525368303e-05,4.69174170911168e-06,2.63812128539324e-06
49.51,4.71336559009967e-05,0.000101198070560216,0.00016315912139388,0.0003295067500285,0.00114066403159963,3.22946873931767e-05,6.06497503807089e-05,0.000136129919502342,0.000324827627063033,0.001138029400425,1.483896850782e-05,4.05483201795071e-05,2.70292018915372e-05,4.67912296546689e-06,2.63463117463121e-06
49.52,4.7296181634157e-05,0.000101495593802566,0.000163172076824489,0.000330126785514397,0.00114494048222419,3.23215810434195e-05,6.07167804904882e-05,0.000136368544971684,0.000325460225317391,0.00114230933012245,1.49746005907375e-05,4.07788133120778e-05,2.68035318528052e-05,4.66656019700565e-06,2.6311521017435e-06
49.53,4.74607908202948e-05,0.000101800385980055,0.000163188787632979,0.000330749363464035,0.00114924116744247,3.23485145612687e-05,6.07839258536288e-05,0.000136607973032826,0.00032609531039174,0.00114661348341311,1.51122762590262e-05,4.10164601264265e-05,2.65808146001529e-05,4.6540530722952e-06,2.62768402935871e-06
49.54,4.76275263409546e-05,0.000102112611412334,0.000163209190967611,0.000331374490608517,0.00115356626976739,3.23754880061517e-05,6.08511867267526e-05,0.000136848208620925,0.000326732889346127,0.0011509420428471,1.52520383348029e-05,4.12614246855815e-05,2.6360982346686e-05,4.64160126239023e-06,2.62422692028472e-06
49.55,4.77964322211199e-05,0.00010243236291906,0.000163233207460676,0.000332002173758062,0.0011579159734325,3.24025014376703e-05,6.09185633672218e-05,0.000137089256719257,0.000327372969317251,0.001155295192695,1.53939307834496e-05,4.1513799551838e-05,2.61439507414188e-05,4.62920444081043e-06,2.62078073750776e-06
49.56,4.79675536660142e-05,0.000102759750246025,0.000163260820513423,0.000332632419802007,0.0011622904644114,3.24295549156004e-05,6.09860560331413e-05,0.000137331122359839,0.000328015557518489,0.00115967311896721,1.55379987504138e-05,4.1773694212884e-05,2.59296981535838e-05,4.6168622835182e-06,2.6173454441914e-06
49.57,4.81409370992618e-05,0.000103094933727526,0.000163291985876,0.000333265235708816,0.00116668993043744,3.24566484998925e-05,6.10536649833615e-05,0.000137573810624069,0.000328660661239919,0.00116407600943376,1.56842885993693e-05,4.20412687441645e-05,2.57181752519314e-05,4.60457446889658e-06,2.61392100367559e-06
49.58,4.83166302024639e-05,0.000103438131670616,0.000163326693402233,0.000333900628526088,0.00117111456102368,3.2483782250672e-05,6.11213904774806e-05,0.000137817326643364,0.000329308287848361,0.00116850405364421,1.58328479517919e-05,4.23167411931352e-05,2.55093667588685e-05,4.59234067772742e-06,2.61050737947572e-06
49.59,4.84946819562465e-05,0.000103789427197669,0.000163364850844806,0.000334538605380586,0.00117556454748317,3.25109562282394e-05,6.11892327758473e-05,0.000138061675599823,0.000329958444787416,0.00117295744294789,1.59837257280071e-05,4.26001944218217e-05,2.53031752449825e-05,4.5801605931698e-06,2.60710453528164e-06
49.6,4.86751426828421e-05,0.000104149003184595,0.000163406433607975,0.000335179173478258,0.00118004008294937,3.25381704930708e-05,6.12571921395634e-05,0.000138306862726884,0.000330611139577519,0.00117743637051442,1.61369721897713e-05,4.28918110450318e-05,2.50995708810918e-05,4.5680339007387e-06,2.60371243495674e-06
49.61,4.88580640902675e-05,0.000104516982466127,0.000163451406832932,0.000335822340104277,0.00118454136239701,3.2565425105818e-05,6.13252688304859e-05,0.000138552893310003,0.000331266379815993,0.00118194103135447,1.62926389844495e-05,4.31917136356414e-05,2.48985135229286e-05,4.55596028828381e-06,2.60033104253698e-06
49.62,4.90434993181658e-05,0.000104893591298432,0.000163499735844879,0.00033646811262308,0.00118906858266305,3.25927201273088e-05,6.13934631112299e-05,0.000138799772687343,0.000331924173177111,0.00118647162234082,1.6450779190857e-05,4.35001281872018e-05,2.46999631575352e-05,4.54393944596866e-06,2.59696032222999e-06
49.63,4.92315029853843e-05,0.000105279020123068,0.000163551406248523,0.000337116498478417,0.00119362194246807,3.26200556185472e-05,6.14617752451716e-05,0.000139047506250467,0.000332584527412167,0.00119102834222966,1.66114473668371e-05,4.38172448778967e-05,2.4503899998056e-05,4.5319710662499e-06,2.59360023841409e-06
49.64,4.94221312393631e-05,0.000105673424931133,0.000163606339893578,0.000337767505193411,0.00119820164243788,3.26474316407142e-05,6.15302054964499e-05,0.000139296099445045,0.000333247450349554,0.00119561139168224,1.67746995986489e-05,4.4143219434683e-05,2.43102404485333e-05,4.52005484385684e-06,2.59025075563744e-06
49.65,4.96154418074137e-05,0.000106076994783043,0.000163664517395918,0.000338421140370613,0.00120280788512537,3.26748482551675e-05,6.15987541299698e-05,0.000139545557771578,0.000333912949894842,0.00120022097328675,1.69405935522463e-05,4.44782406530732e-05,2.41189596243398e-05,4.50819047577117e-06,2.58691183861705e-06
49.66,4.98114940499733e-05,0.000106489923613983,0.000163725907846476,0.000339077411692077,0.00120744087503278,3.2702305523442e-05,6.16674214114048e-05,0.000139795886786126,0.00033458103403087,0.00120485729158054,1.71091885265314e-05,4.4822502202578e-05,2.39300210603508e-05,4.49637766120692e-06,2.58358345223791e-06
49.67,5.00103490159222e-05,0.000106912447634825,0.000163790476012072,0.000339736326919435,0.00121210081863413,3.27298035072502e-05,6.17362076071992e-05,0.000140047092101048,0.000335251710817844,0.00120952055307258,1.7280545508672e-05,4.5176240027626e-05,2.3743383911024e-05,4.48461610159061e-06,2.58026556155208e-06
49.68,5.02120695000592e-05,0.000107344784357961,0.000163858209353336,0.000340397893893977,0.00121678792439808,3.27573422684825e-05,6.18051129845713e-05,0.000140299179385761,0.000335924988393435,0.0012142109662663,1.74547272315767e-05,4.553967137339e-05,2.35590299675741e-05,4.47290550054161e-06,2.57695813177779e-06
49.69,5.04167201028312e-05,0.000107787193437543,0.000163929050096478,0.000341062120536742,0.00122150240281096,3.27849218692075e-05,6.18741378115155e-05,0.000140552154367503,0.000336600874972889,0.00121892874168266,1.76317982336237e-05,4.59130556260273e-05,2.33768957289745e-05,4.46124556385273e-06,2.57366112829856e-06
49.7,5.06243672924202e-05,0.000108239780005067,0.000164002971549694,0.000341729014848615,0.00122624446640026,3.28125423716721e-05,6.19432823568052e-05,0.000140806022832111,0.000337279378849144,0.0012236740918836,1.78118249207481e-05,4.62964976482616e-05,2.31969487175828e-05,4.44963599947096e-06,2.57037451666228e-06
49.71,5.08350794692913e-05,0.000108702906587305,0.000164079949100952,0.000342398584910427,0.00123101432975834,3.28402038383021e-05,6.20125468899956e-05,0.000141060790624813,0.000337960508392949,0.00122844723149576,1.79948756309892e-05,4.66903596973095e-05,2.30191584761388e-05,4.43807651747845e-06,2.56709826258034e-06
49.72,5.10489270333116e-05,0.000109176774435352,0.000164159952670821,0.000343070838883067,0.00123581220956645,3.28679063317024e-05,6.20819316814261e-05,0.000141316463651032,0.000338644272052993,0.00123324837723452,1.81810207016093e-05,4.70948427539256e-05,2.28434890197884e-05,4.42656683007368e-06,2.56383233192679e-06
49.73,5.12659824535484e-05,0.000109661640245477,0.000164242967367529,0.000343745785007592,0.00124063832461916,3.28956499146571e-05,6.21514370022229e-05,0.000141573047877203,0.000339330678356039,0.00123807774792843,1.83703325388913e-05,4.75102032432542e-05,2.26699194903262e-05,4.41510665155283e-06,2.56057669073743e-06
49.74,5.14863203408631e-05,0.000110157820883212,0.000164328944399576,0.000344423431605355,0.00124549289584909,3.29234346501304e-05,6.22210631243022e-05,0.0001418305493316,0.000340019735907063,0.00124293556454388,1.85628856907327e-05,4.79367577589094e-05,2.24983950679762e-05,4.4036956982913e-06,2.55733130520895e-06
49.75,5.17100175234143e-05,0.000110665504297441,0.000164417865754174,0.00034510378707813,0.00125037614635188,3.29512606012662e-05,6.22908103203725e-05,0.000142088974105182,0.000340711453389404,0.00124782205021018,1.87587569221481e-05,4.83746939770685e-05,2.23288916489922e-05,4.39233368872548e-06,2.5540961416981e-06
49.76,5.19371531251901e-05,0.000111185005876016,0.000164509704217816,0.000345786859908248,0.00125528830141168,3.29791278313889e-05,6.23606788639373e-05,0.000142348328352449,0.000341405839564913,0.00125273743024496,1.89580252938013e-05,4.88243270120784e-05,2.21613758653668e-05,4.38102034333469e-06,2.55087116672081e-06
49.77,5.21678086476929e-05,0.000111716645857782,0.000164604436781876,0.000346472658658737,0.00126022958852685,3.30070364040035e-05,6.2430669029298e-05,0.000142608618292313,0.000342102903274114,0.0012576819321799,1.91607722436894e-05,4.92859768284838e-05,2.19958184895628e-05,4.36975538462324e-06,2.54765634695135e-06
49.78,5.24020680549029e-05,0.000112260705319202,0.000164702043669284,0.000347161191973472,0.00126520023743604,3.30349863827961e-05,6.25007810915566e-05,0.000142869850208983,0.000342802653436369,0.00126265578578681,1.93670816721068e-05,4.97599242276456e-05,2.18321934603018e-05,4.3585385371028e-06,2.54445164922148e-06
